,rent,prev_month_rent,prev_inventory,covid_%_positive,covid_%_positive_prev_mo,covid_rate_of_increase,covid_rate_of_increase_prev_mo,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year_2018,year_2019,year_2020,bd__0.0,bd__1.0,bd__2.0,bd__3.0,sex_by_age__total_population_total,sex_by_age_total_population_total_male,sex_by_age_total_population_total_female,"sex_by_age_(white_alone,_not_hispanic_or_latino)__white_alone,_not_hispanic_or_latino_population_total",sex_by_age_(hispanic_or_latino)__hispanic_or_latino_population_total,race__total_population_total,race_total_population_total_white_alone,race_total_population_total_black_or_african_american_alone,race_total_population_total_asian_alone,sex_of_workers_by_means_of_transportation_to_work__workers_16_years_and_over_total,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_car_truck_or_van,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_public_transportation_(excluding_taxicab),sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_public_transportation_(excluding_taxicab)_subway_or_elevated,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_bicycle,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_walked,aggregate_travel_time_to_work_(in_minutes)_of_workers_by_sex__workers_16_years_and_over_who_did_not_work_at_home_aggregate_travel_time_to_work_(in_minutes),household_income_in_the_past_12_months_(in_2018_inflation-adjusted_dollars)__households_total,employment_status_for_the_population_16_years_and_over_population_16_years_and_over_total_in_labor_force_civilian_labor_force_unemployed,housing_units__housing_units_total,median_gross_rent_by_bedrooms_renter-occupied_housing_units_paying_cash_rent_median_gross_rent_total,median_year_structure_built__housing_units_median_year_structure_built,lower_contract_rent_quartile_(dollars)__renter-occupied_housing_units_paying_cash_rent_lower_contract_rent_quartile,median_contract_rent_(dollars)__renter-occupied_housing_units_paying_cash_rent_median_contract_rent,upper_contract_rent_quartile_(dollars)__renter-occupied_housing_units_paying_cash_rent_upper_contract_rent_quartile,contract_rent_renter-occupied_housing_units_total_with_cash_rent,median_gross_rent_(dollars)__renter-occupied_housing_units_paying_cash_rent_median_gross_rent,median_gross_rent_as_a_percentage_of_household_income_in_the_past_12_months_(dollars)__renter-occupied_housing_units_paying_cash_rent_median_gross_rent_as_a_percentage_of_household_income,lower_value_quartile_(dollars)__owner-occupied_housing_units_lower_value_quartile_(dollars),median_value_(dollars)__owner-occupied_housing_units_median_value_(dollars),upper_value_quartile_(dollars)__owner-occupied_housing_units_upper_value_quartile_(dollars),median_household_income_the_past_12_months_(in_2018_inflation-adjusted_dollars)_by_tenure_occupied_housing_units_median_household_income_in_the_past_12_months_(in_2018_inflation-adjusted_dollars)_total,median_household_income_the_past_12_months_(in_2018_inflation-adjusted_dollars)_by_tenure_occupied_housing_units_median_household_income_in_the_past_12_months_(in_2018_inflation-adjusted_dollars)_renter_occupied_(dollars),tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_0.50_or_less_occupants_per_room,tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_0.51_to_1.00_occupants_per_room,tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_1.01_to_1.50_occupants_per_room,tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_1.51_to_2.00_occupants_per_room,tenure_occupied_housing_units_total_renter_occupied
4391,6000.0,6050.0,857.0,3.5,4.91,0.07352941176470587,0.0967741935483871,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5085,2354,2731,3123.0,57.0,5085,3155,148,1558,2880.0,90.0,1767.0,1491.0,204.0,443.0,30.396467493423525,2552.0,0.03290799194089993,3402,3123.0,2003.0,1065.0,3068.0,3501.0,1866,3123.0,27.0,1185500.0,2000001.0,2000001.0,110625.0,111823.0,666,1015,88,108,0.7355015673981191
4392,1950.0,1995.0,992.0,2.92,3.5,0.0684931506849315,0.07352941176470587,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,5085,2354,2731,3123.0,57.0,5085,3155,148,1558,2880.0,90.0,1767.0,1491.0,204.0,443.0,30.396467493423525,2552.0,0.03290799194089993,3402,3123.0,2003.0,1065.0,3068.0,3501.0,1866,3123.0,27.0,1185500.0,2000001.0,2000001.0,110625.0,111823.0,666,1015,88,108,0.7355015673981191
4393,2695.0,2757.0,2340.0,2.92,3.5,0.0684931506849315,0.07352941176470587,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5085,2354,2731,3123.0,57.0,5085,3155,148,1558,2880.0,90.0,1767.0,1491.0,204.0,443.0,30.396467493423525,2552.0,0.03290799194089993,3402,3123.0,2003.0,1065.0,3068.0,3501.0,1866,3123.0,27.0,1185500.0,2000001.0,2000001.0,110625.0,111823.0,666,1015,88,108,0.7355015673981191
4394,3900.0,3999.0,1411.0,2.92,3.5,0.0684931506849315,0.07352941176470587,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5085,2354,2731,3123.0,57.0,5085,3155,148,1558,2880.0,90.0,1767.0,1491.0,204.0,443.0,30.396467493423525,2552.0,0.03290799194089993,3402,3123.0,2003.0,1065.0,3068.0,3501.0,1866,3123.0,27.0,1185500.0,2000001.0,2000001.0,110625.0,111823.0,666,1015,88,108,0.7355015673981191
4395,6000.0,6000.0,808.0,2.92,3.5,0.0684931506849315,0.07352941176470587,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5085,2354,2731,3123.0,57.0,5085,3155,148,1558,2880.0,90.0,1767.0,1491.0,204.0,443.0,30.396467493423525,2552.0,0.03290799194089993,3402,3123.0,2003.0,1065.0,3068.0,3501.0,1866,3123.0,27.0,1185500.0,2000001.0,2000001.0,110625.0,111823.0,666,1015,88,108,0.7355015673981191
4396,2050.0,2050.0,800.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4397,2795.0,2800.0,1405.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4398,3497.0,3400.0,900.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4399,6800.0,7375.0,444.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4400,2099.0,2050.0,802.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4401,2775.0,2795.0,1354.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4402,3495.0,3497.0,946.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4403,6998.0,6800.0,463.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4404,2100.0,2099.0,782.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4405,2795.0,2775.0,1341.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4406,3600.0,3495.0,911.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4407,7995.0,6998.0,432.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4408,2130.0,2100.0,687.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4409,2850.0,2795.0,1212.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4410,3500.0,3600.0,734.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4411,8000.0,7995.0,332.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4412,2104.0,2130.0,641.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4413,2900.0,2850.0,1221.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4414,3625.0,3500.0,792.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4415,8498.0,8000.0,361.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4416,2150.0,2104.0,586.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4417,2950.0,2900.0,1113.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4418,3850.0,3625.0,682.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4419,8995.0,8498.0,326.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4420,2100.0,2150.0,531.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4421,2950.0,2950.0,994.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4422,3950.0,3850.0,571.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4423,8995.0,8995.0,270.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4424,2150.0,2100.0,558.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4425,2995.0,2950.0,1094.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4426,3900.0,3950.0,610.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4427,8800.0,8995.0,267.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4428,2150.0,2150.0,573.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4429,2925.0,2995.0,1045.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4430,3800.0,3900.0,627.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4431,8995.0,8800.0,273.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4432,2150.0,2150.0,666.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4433,2850.0,2925.0,1166.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4434,3685.0,3800.0,713.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4435,8333.0,8995.0,283.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4436,2175.0,2150.0,679.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4437,2850.0,2850.0,1286.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4438,3450.0,3685.0,756.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4439,8545.0,8333.0,351.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4440,2150.0,2175.0,735.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
4441,2950.0,2850.0,1278.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,21556,10096,11460,16362.0,3070.0,21556,18396,677,1047,12436.0,1525.0,6750.0,5422.0,180.0,2137.0,28.728908402203857,11035.0,0.008993950971028335,12599,2280.0,1955.0,1540.0,2172.0,2901.0,5750,2280.0,29.5,618200.0,1050600.0,2000001.0,137146.0,99452.0,3497,1936,515,154,0.552967829632986
