,zipcode,bd,variable,value,timestamp,month,quarter,year,prev_timestamp,prev_month_rent,inventory,prev_inventory
249,11211,3.0,2018-07,3779.0,2018-07-01,7,3,2018,2018-06-01,3700.0,561.5,432.0
250,11212,2.0,2018-07,1800.0,2018-07-01,7,3,2018,2018-06-01,1800.0,14.0,24.0
251,11212,3.0,2018-07,2300.0,2018-07-01,7,3,2018,2018-06-01,2198.0,17.0,10.0
252,11213,0.0,2018-07,2399.0,2018-07-01,7,3,2018,2018-06-01,2340.0,29.0,48.0
253,11213,1.0,2018-07,2500.0,2018-07-01,7,3,2018,2018-06-01,2400.0,157.0,160.0
254,11213,2.0,2018-07,2950.0,2018-07-01,7,3,2018,2018-06-01,2900.0,299.0,270.0
255,11213,3.0,2018-07,3725.0,2018-07-01,7,3,2018,2018-06-01,3650.0,210.0,176.0
256,11214,1.0,2018-07,1525.0,2018-07-01,7,3,2018,2018-06-01,1606.5,28.5,27.0
257,11214,2.0,2018-07,1875.0,2018-07-01,7,3,2018,2018-06-01,1900.0,30.0,29.0
258,11215,0.0,2018-07,2100.0,2018-07-01,7,3,2018,2018-06-01,2197.0,62.0,64.5
259,11215,1.0,2018-07,2347.5,2018-07-01,7,3,2018,2018-06-01,2349.0,155.5,159.0
260,11215,2.0,2018-07,2950.0,2018-07-01,7,3,2018,2018-06-01,2933.0,190.0,174.0
261,11215,3.0,2018-07,4900.0,2018-07-01,7,3,2018,2018-06-01,4950.0,98.5,89.0
262,11216,0.0,2018-07,1852.5,2018-07-01,7,3,2018,2018-06-01,1719.0,70.5,79.0
263,11216,1.0,2018-07,2124.5,2018-07-01,7,3,2018,2018-06-01,2122.0,341.5,388.0
264,11216,2.0,2018-07,2440.5,2018-07-01,7,3,2018,2018-06-01,2418.5,658.5,620.0
265,11216,3.0,2018-07,3075.0,2018-07-01,7,3,2018,2018-06-01,3010.0,777.5,668.5
266,11217,0.0,2018-07,2233.0,2018-07-01,7,3,2018,2018-06-01,2212.333333333333,54.0,61.66666666666666
267,11217,1.0,2018-07,2550.0,2018-07-01,7,3,2018,2018-06-01,2533.0,161.66666666666666,166.33333333333334
268,11217,2.0,2018-07,3281.666666666666,2018-07-01,7,3,2018,2018-06-01,3290.333333333333,236.66666666666663,212.66666666666663
269,11217,3.0,2018-07,4536.666666666667,2018-07-01,7,3,2018,2018-06-01,4525.0,138.33333333333334,122.0
270,11218,1.0,2018-07,1910.0,2018-07-01,7,3,2018,2018-06-01,1899.5,32.0,30.5
271,11218,2.0,2018-07,2349.5,2018-07-01,7,3,2018,2018-06-01,2285.0,43.5,40.0
272,11219,0.0,2018-07,2500.0,2018-07-01,7,3,2018,2018-06-01,2500.0,126.0,128.0
273,11219,1.0,2018-07,2185.0,2018-07-01,7,3,2018,2018-06-01,2175.0,456.0,419.0
274,11219,2.0,2018-07,2447.0,2018-07-01,7,3,2018,2018-06-01,2437.5,682.5,555.5
275,11219,3.0,2018-07,3833.0,2018-07-01,7,3,2018,2018-06-01,3750.0,463.0,349.0
276,11220,1.0,2018-07,1713.0,2018-07-01,7,3,2018,2018-06-01,1700.0,48.0,53.0
277,11220,2.0,2018-07,2200.0,2018-07-01,7,3,2018,2018-06-01,2200.0,75.0,119.0
278,11220,3.0,2018-07,2500.0,2018-07-01,7,3,2018,2018-06-01,2500.0,54.0,56.0
279,11221,0.0,2018-07,1984.5,2018-07-01,7,3,2018,2018-06-01,1931.5,67.0,60.5
280,11221,1.0,2018-07,2163.5,2018-07-01,7,3,2018,2018-06-01,2174.5,298.5,306.5
281,11221,2.0,2018-07,2473.0,2018-07-01,7,3,2018,2018-06-01,2418.5,796.5,706.5
282,11221,3.0,2018-07,2997.5,2018-07-01,7,3,2018,2018-06-01,2997.5,1106.0,894.5
283,11222,0.0,2018-07,2399.0,2018-07-01,7,3,2018,2018-06-01,2340.0,29.0,48.0
284,11222,1.0,2018-07,2500.0,2018-07-01,7,3,2018,2018-06-01,2400.0,157.0,160.0
285,11222,2.0,2018-07,2950.0,2018-07-01,7,3,2018,2018-06-01,2900.0,299.0,270.0
286,11222,3.0,2018-07,3725.0,2018-07-01,7,3,2018,2018-06-01,3650.0,210.0,176.0
287,11223,0.0,2018-07,1400.0,2018-07-01,7,3,2018,2018-06-01,1438.0,18.0,13.0
288,11223,1.0,2018-07,1650.0,2018-07-01,7,3,2018,2018-06-01,1625.0,70.0,62.5
289,11223,2.0,2018-07,1999.5,2018-07-01,7,3,2018,2018-06-01,1920.0,56.0,51.5
290,11223,3.0,2018-07,2610.0,2018-07-01,7,3,2018,2018-06-01,2382.5,26.5,25.5
291,11224,1.0,2018-07,2100.0,2018-07-01,7,3,2018,2018-06-01,2025.0,9.0,10.0
292,11225,0.0,2018-07,1724.5,2018-07-01,7,3,2018,2018-06-01,1661.0,55.5,69.0
293,11225,1.0,2018-07,2052.0,2018-07-01,7,3,2018,2018-06-01,2022.5,184.0,223.5
294,11225,2.0,2018-07,2462.5,2018-07-01,7,3,2018,2018-06-01,2400.0,315.0,360.0
295,11225,3.0,2018-07,3066.5,2018-07-01,7,3,2018,2018-06-01,3075.0,363.5,335.0
296,11226,0.0,2018-07,1581.5,2018-07-01,7,3,2018,2018-06-01,1558.5,38.5,26.0
297,11226,1.0,2018-07,1893.0,2018-07-01,7,3,2018,2018-06-01,1809.5,103.5,95.0
298,11226,2.0,2018-07,2197.5,2018-07-01,7,3,2018,2018-06-01,2150.0,149.5,116.5
299,11226,3.0,2018-07,2747.5,2018-07-01,7,3,2018,2018-06-01,2597.5,84.5,84.5
300,11228,3.0,2018-07,2500.0,2018-07-01,7,3,2018,2018-06-01,2400.0,24.0,19.0
301,11229,0.0,2018-07,1425.0,2018-07-01,7,3,2018,2018-06-01,1500.0,30.0,17.0
302,11229,1.0,2018-07,1650.0,2018-07-01,7,3,2018,2018-06-01,1650.0,67.0,62.0
303,11229,2.0,2018-07,2100.0,2018-07-01,7,3,2018,2018-06-01,2050.0,63.0,62.0
304,11229,3.0,2018-07,2800.0,2018-07-01,7,3,2018,2018-06-01,2450.0,27.0,32.0
305,11230,0.0,2018-07,1437.5,2018-07-01,7,3,2018,2018-06-01,1469.0,20.0,18.5
306,11230,1.0,2018-07,1712.5,2018-07-01,7,3,2018,2018-06-01,1700.0,96.0,82.5
307,11230,2.0,2018-07,2237.5,2018-07-01,7,3,2018,2018-06-01,2099.5,109.5,73.5
308,11230,3.0,2018-07,2683.5,2018-07-01,7,3,2018,2018-06-01,2507.5,39.5,33.5
309,11231,1.0,2018-07,2600.0,2018-07-01,7,3,2018,2018-06-01,2640.0,63.0,60.0
310,11231,2.0,2018-07,3250.0,2018-07-01,7,3,2018,2018-06-01,3300.0,109.0,93.0
311,11231,3.0,2018-07,4750.0,2018-07-01,7,3,2018,2018-06-01,4700.0,44.0,47.0
312,11232,0.0,2018-07,2825.0,2018-07-01,7,3,2018,2018-06-01,2531.0,21.5,32.5
313,11232,1.0,2018-07,1906.5,2018-07-01,7,3,2018,2018-06-01,2085.0,65.0,70.5
314,11232,2.0,2018-07,2425.0,2018-07-01,7,3,2018,2018-06-01,2550.0,111.0,124.5
315,11232,3.0,2018-07,2949.5,2018-07-01,7,3,2018,2018-06-01,3065.5,45.5,58.0
316,11233,0.0,2018-07,1906.0,2018-07-01,7,3,2018,2018-06-01,1713.0,73.0,64.0
317,11233,1.0,2018-07,2145.0,2018-07-01,7,3,2018,2018-06-01,2149.0,397.0,416.0
318,11233,2.0,2018-07,2456.0,2018-07-01,7,3,2018,2018-06-01,2437.0,782.0,676.0
319,11233,3.0,2018-07,3000.0,2018-07-01,7,3,2018,2018-06-01,2995.0,924.0,784.0
320,11234,1.0,2018-07,1675.0,2018-07-01,7,3,2018,2018-06-01,1625.0,60.0,28.0
321,11234,2.0,2018-07,2038.0,2018-07-01,7,3,2018,2018-06-01,2000.0,52.5,43.25
322,11234,3.0,2018-07,2500.0,2018-07-01,7,3,2018,2018-06-01,2500.0,54.5,45.0
323,11235,0.0,2018-07,1425.0,2018-07-01,7,3,2018,2018-06-01,1500.0,19.0,12.5
324,11235,1.0,2018-07,1775.0,2018-07-01,7,3,2018,2018-06-01,1775.0,54.5,50.5
325,11235,2.0,2018-07,2325.0,2018-07-01,7,3,2018,2018-06-01,2249.0,50.5,53.0
326,11235,3.0,2018-07,2800.0,2018-07-01,7,3,2018,2018-06-01,2450.0,16.0,18.5
327,11237,0.0,2018-07,2063.0,2018-07-01,7,3,2018,2018-06-01,2150.0,61.0,57.0
328,11237,1.0,2018-07,2182.0,2018-07-01,7,3,2018,2018-06-01,2200.0,200.0,197.0
329,11237,2.0,2018-07,2490.0,2018-07-01,7,3,2018,2018-06-01,2400.0,811.0,737.0
330,11237,3.0,2018-07,2995.0,2018-07-01,7,3,2018,2018-06-01,3000.0,1288.0,1005.0
331,11238,0.0,2018-07,2432.0,2018-07-01,7,3,2018,2018-06-01,2475.0,32.0,38.0
332,11238,1.0,2018-07,2672.0,2018-07-01,7,3,2018,2018-06-01,2650.0,58.0,55.0
333,11238,2.0,2018-07,3200.0,2018-07-01,7,3,2018,2018-06-01,3184.0,117.0,116.0
334,11238,3.0,2018-07,3995.0,2018-07-01,7,3,2018,2018-06-01,3930.0,50.0,33.0
335,11239,1.0,2018-07,1650.0,2018-07-01,7,3,2018,2018-06-01,1600.0,5.0,11.0
336,11239,2.0,2018-07,1900.0,2018-07-01,7,3,2018,2018-06-01,1925.0,25.0,18.0
337,11239,3.0,2018-07,2300.0,2018-07-01,7,3,2018,2018-06-01,2300.0,58.0,53.0
338,11354,0.0,2018-07,1513.0,2018-07-01,7,3,2018,2018-06-01,1475.0,20.0,21.0
339,11354,1.0,2018-07,1765.0,2018-07-01,7,3,2018,2018-06-01,1788.0,94.0,72.0
340,11354,2.0,2018-07,2313.0,2018-07-01,7,3,2018,2018-06-01,2297.0,50.0,56.0
341,11354,3.0,2018-07,2470.0,2018-07-01,7,3,2018,2018-06-01,2800.0,24.0,12.0
342,11355,0.0,2018-07,1513.0,2018-07-01,7,3,2018,2018-06-01,1475.0,20.0,21.0
343,11355,1.0,2018-07,1765.0,2018-07-01,7,3,2018,2018-06-01,1788.0,94.0,72.0
344,11355,2.0,2018-07,2313.0,2018-07-01,7,3,2018,2018-06-01,2297.0,50.0,56.0
345,11355,3.0,2018-07,2470.0,2018-07-01,7,3,2018,2018-06-01,2800.0,24.0,12.0
346,11358,0.0,2018-07,1513.0,2018-07-01,7,3,2018,2018-06-01,1475.0,20.0,21.0
347,11358,1.0,2018-07,1765.0,2018-07-01,7,3,2018,2018-06-01,1788.0,94.0,72.0
348,11358,2.0,2018-07,2313.0,2018-07-01,7,3,2018,2018-06-01,2297.0,50.0,56.0
349,11358,3.0,2018-07,2470.0,2018-07-01,7,3,2018,2018-06-01,2800.0,24.0,12.0
350,11360,2.0,2018-07,2200.0,2018-07-01,7,3,2018,2018-06-01,2250.0,17.0,12.0
351,11361,2.0,2018-07,2200.0,2018-07-01,7,3,2018,2018-06-01,2250.0,17.0,12.0
352,11364,2.0,2018-07,2200.0,2018-07-01,7,3,2018,2018-06-01,2250.0,9.5,7.5
353,11369,0.0,2018-07,1600.0,2018-07-01,7,3,2018,2018-06-01,1510.0,16.0,15.0
354,11369,1.0,2018-07,1825.0,2018-07-01,7,3,2018,2018-06-01,1800.0,67.0,83.0
355,11369,2.0,2018-07,2350.0,2018-07-01,7,3,2018,2018-06-01,2198.0,17.0,13.0
356,11369,3.0,2018-07,2600.0,2018-07-01,7,3,2018,2018-06-01,2650.0,8.0,9.5
357,11370,0.0,2018-07,1600.0,2018-07-01,7,3,2018,2018-06-01,1510.0,16.0,15.0
358,11370,1.0,2018-07,1825.0,2018-07-01,7,3,2018,2018-06-01,1800.0,67.0,83.0
359,11370,2.0,2018-07,2350.0,2018-07-01,7,3,2018,2018-06-01,2198.0,33.0,24.0
360,11370,3.0,2018-07,2600.0,2018-07-01,7,3,2018,2018-06-01,2650.0,14.0,17.0
361,11372,0.0,2018-07,1600.0,2018-07-01,7,3,2018,2018-06-01,1510.0,16.0,15.0
362,11372,1.0,2018-07,1825.0,2018-07-01,7,3,2018,2018-06-01,1800.0,67.0,83.0
363,11372,2.0,2018-07,2350.0,2018-07-01,7,3,2018,2018-06-01,2198.0,33.0,24.0
364,11372,3.0,2018-07,2600.0,2018-07-01,7,3,2018,2018-06-01,2650.0,14.0,17.0
365,11373,0.0,2018-07,1512.0,2018-07-01,7,3,2018,2018-06-01,1470.0,19.0,33.0
366,11373,1.0,2018-07,1773.0,2018-07-01,7,3,2018,2018-06-01,1750.0,44.0,61.0
367,11373,2.0,2018-07,2154.0,2018-07-01,7,3,2018,2018-06-01,2000.0,25.0,25.0
368,11373,3.0,2018-07,2775.0,2018-07-01,7,3,2018,2018-06-01,2625.0,10.0,12.0
369,11374,0.0,2018-07,1625.0,2018-07-01,7,3,2018,2018-06-01,1563.0,35.0,38.0
370,11374,1.0,2018-07,1850.0,2018-07-01,7,3,2018,2018-06-01,1850.0,102.0,98.0
371,11374,2.0,2018-07,2350.0,2018-07-01,7,3,2018,2018-06-01,2300.0,67.0,71.0
372,11374,3.0,2018-07,3150.0,2018-07-01,7,3,2018,2018-06-01,3248.0,21.0,16.0
373,11375,0.0,2018-07,1600.0,2018-07-01,7,3,2018,2018-06-01,1600.0,72.0,83.0
374,11375,1.0,2018-07,1875.0,2018-07-01,7,3,2018,2018-06-01,1900.0,175.0,177.0
375,11375,2.0,2018-07,2575.0,2018-07-01,7,3,2018,2018-06-01,2497.0,95.0,90.0
376,11375,3.0,2018-07,3500.0,2018-07-01,7,3,2018,2018-06-01,3285.0,54.0,40.0
377,11377,0.0,2018-07,1490.0,2018-07-01,7,3,2018,2018-06-01,1520.0,33.0,14.0
378,11377,1.0,2018-07,1750.0,2018-07-01,7,3,2018,2018-06-01,1790.0,63.0,60.0
379,11377,2.0,2018-07,2300.0,2018-07-01,7,3,2018,2018-06-01,2150.0,22.0,42.0
380,11377,3.0,2018-07,2750.0,2018-07-01,7,3,2018,2018-06-01,2800.0,18.0,23.0
381,11378,2.0,2018-07,1975.0,2018-07-01,7,3,2018,2018-06-01,2000.0,16.0,20.0
382,11378,3.0,2018-07,2575.0,2018-07-01,7,3,2018,2018-06-01,2600.0,20.0,32.0
383,11385,1.0,2018-07,1900.0,2018-07-01,7,3,2018,2018-06-01,1900.0,40.0,65.0
384,11385,2.0,2018-07,2200.0,2018-07-01,7,3,2018,2018-06-01,2290.0,146.0,161.0
385,11385,3.0,2018-07,2749.0,2018-07-01,7,3,2018,2018-06-01,2750.0,304.0,294.0
386,11415,0.0,2018-07,1595.0,2018-07-01,7,3,2018,2018-06-01,1475.0,16.0,23.0
387,11415,1.0,2018-07,1800.0,2018-07-01,7,3,2018,2018-06-01,1795.0,86.0,60.0
388,11415,2.0,2018-07,2250.0,2018-07-01,7,3,2018,2018-06-01,2228.0,37.0,52.0
389,11415,3.0,2018-07,2825.0,2018-07-01,7,3,2018,2018-06-01,2657.0,16.0,16.0
390,11691,1.0,2018-07,1650.0,2018-07-01,7,3,2018,2018-06-01,1599.0,17.0,15.0
391,11691,2.0,2018-07,1925.0,2018-07-01,7,3,2018,2018-06-01,2200.0,16.0,13.0
392,11691,3.0,2018-07,2300.0,2018-07-01,7,3,2018,2018-06-01,2200.0,19.0,16.0
393,11692,1.0,2018-07,1650.0,2018-07-01,7,3,2018,2018-06-01,1599.0,17.0,15.0
394,11692,2.0,2018-07,1925.0,2018-07-01,7,3,2018,2018-06-01,2200.0,16.0,13.0
395,11692,3.0,2018-07,2300.0,2018-07-01,7,3,2018,2018-06-01,2200.0,19.0,16.0
396,11693,1.0,2018-07,1650.0,2018-07-01,7,3,2018,2018-06-01,1599.0,17.0,15.0
397,11693,2.0,2018-07,1925.0,2018-07-01,7,3,2018,2018-06-01,2200.0,16.0,13.0
398,11693,3.0,2018-07,2300.0,2018-07-01,7,3,2018,2018-06-01,2200.0,19.0,16.0
399,11694,1.0,2018-07,1650.0,2018-07-01,7,3,2018,2018-06-01,1599.0,17.0,15.0
400,11694,2.0,2018-07,1925.0,2018-07-01,7,3,2018,2018-06-01,2200.0,16.0,13.0
401,11694,3.0,2018-07,2300.0,2018-07-01,7,3,2018,2018-06-01,2200.0,19.0,16.0
402,11697,1.0,2018-07,1650.0,2018-07-01,7,3,2018,2018-06-01,1599.0,17.0,15.0
403,11697,2.0,2018-07,1925.0,2018-07-01,7,3,2018,2018-06-01,2200.0,16.0,13.0
404,11697,3.0,2018-07,2300.0,2018-07-01,7,3,2018,2018-06-01,2200.0,19.0,16.0
405,10001,0.0,2018-08,2875.0,2018-08-01,8,3,2018,2018-07-01,2850.0,253.0,250.0
406,10001,1.0,2018-08,4033.0,2018-08-01,8,3,2018,2018-07-01,3848.0,394.0,424.0
407,10001,2.0,2018-08,5500.0,2018-08-01,8,3,2018,2018-07-01,5595.0,233.0,247.0
408,10001,3.0,2018-08,7250.0,2018-08-01,8,3,2018,2018-07-01,7000.0,113.0,116.0
409,10002,0.0,2018-08,2199.0,2018-08-01,8,3,2018,2018-07-01,2200.0,95.0,83.0
410,10002,1.0,2018-08,2713.0,2018-08-01,8,3,2018,2018-07-01,2695.0,234.0,249.0
411,10002,2.0,2018-08,3400.0,2018-08-01,8,3,2018,2018-07-01,3300.0,276.0,288.0
412,10002,3.0,2018-08,4655.0,2018-08-01,8,3,2018,2018-07-01,4800.0,123.0,131.0
413,10003,0.0,2018-08,2763.333333333333,2018-08-01,8,3,2018,2018-07-01,2749.333333333333,168.66666666666666,194.66666666666663
414,10003,1.0,2018-08,3627.666666666666,2018-08-01,8,3,2018,2018-07-01,3681.666666666666,294.3333333333333,308.3333333333333
415,10003,2.0,2018-08,5164.0,2018-08-01,8,3,2018,2018-07-01,5131.666666666667,257.0,300.6666666666667
416,10003,3.0,2018-08,8495.666666666666,2018-08-01,8,3,2018,2018-07-01,7640.0,145.66666666666666,169.0
417,10004,0.0,2018-08,3206.5,2018-08-01,8,3,2018,2018-07-01,3093.5,173.5,187.0
418,10004,1.0,2018-08,3967.0,2018-08-01,8,3,2018,2018-07-01,3996.5,170.5,169.5
419,10004,2.0,2018-08,6081.0,2018-08-01,8,3,2018,2018-07-01,6129.5,123.0,120.0
420,10004,3.0,2018-08,9297.5,2018-08-01,8,3,2018,2018-07-01,9744.0,49.0,47.0
421,10005,0.0,2018-08,3063.0,2018-08-01,8,3,2018,2018-07-01,3027.0,316.0,340.0
422,10005,1.0,2018-08,3991.0,2018-08-01,8,3,2018,2018-07-01,4050.0,245.0,243.0
423,10005,2.0,2018-08,5262.0,2018-08-01,8,3,2018,2018-07-01,5409.0,161.0,164.0
424,10005,3.0,2018-08,6095.0,2018-08-01,8,3,2018,2018-07-01,6788.0,69.0,66.0
425,10006,0.0,2018-08,3063.0,2018-08-01,8,3,2018,2018-07-01,3027.0,316.0,340.0
426,10006,1.0,2018-08,3991.0,2018-08-01,8,3,2018,2018-07-01,4050.0,245.0,243.0
427,10006,2.0,2018-08,5262.0,2018-08-01,8,3,2018,2018-07-01,5409.0,161.0,164.0
428,10006,3.0,2018-08,6095.0,2018-08-01,8,3,2018,2018-07-01,6788.0,69.0,66.0
429,10007,0.0,2018-08,4095.0,2018-08-01,8,3,2018,2018-07-01,3603.0,46.0,38.0
430,10007,1.0,2018-08,4598.0,2018-08-01,8,3,2018,2018-07-01,4500.0,92.0,95.0
431,10007,2.0,2018-08,8000.0,2018-08-01,8,3,2018,2018-07-01,7875.0,117.0,128.0
432,10007,3.0,2018-08,14968.0,2018-08-01,8,3,2018,2018-07-01,13998.0,104.0,96.0
433,10009,0.0,2018-08,2295.0,2018-08-01,8,3,2018,2018-07-01,2278.0,278.0,322.0
434,10009,1.0,2018-08,3145.0,2018-08-01,8,3,2018,2018-07-01,3172.0,270.0,269.5
435,10009,2.0,2018-08,3600.0,2018-08-01,8,3,2018,2018-07-01,3600.0,284.0,323.0
436,10009,3.0,2018-08,5000.0,2018-08-01,8,3,2018,2018-07-01,5025.0,184.0,195.0
437,10010,0.0,2018-08,3079.0,2018-08-01,8,3,2018,2018-07-01,3037.5,114.5,123.0
438,10010,1.0,2018-08,3820.666666666666,2018-08-01,8,3,2018,2018-07-01,3833.0,109.33333333333331,125.66666666666669
439,10010,2.0,2018-08,5497.0,2018-08-01,8,3,2018,2018-07-01,5445.0,89.33333333333331,95.0
440,10010,3.0,2018-08,8596.0,2018-08-01,8,3,2018,2018-07-01,7816.5,55.66666666666666,60.33333333333334
441,10011,0.0,2018-08,2956.666666666666,2018-08-01,8,3,2018,2018-07-01,2938.333333333333,255.66666666666663,255.66666666666663
442,10011,1.0,2018-08,3987.666666666666,2018-08-01,8,3,2018,2018-07-01,3916.0,409.33333333333326,424.0
443,10011,2.0,2018-08,5683.0,2018-08-01,8,3,2018,2018-07-01,5596.666666666668,271.6666666666667,275.0
444,10011,3.0,2018-08,8080.666666666668,2018-08-01,8,3,2018,2018-07-01,7498.333333333332,113.0,119.0
445,10012,0.0,2018-08,2488.333333333333,2018-08-01,8,3,2018,2018-07-01,2431.0,56.33333333333334,63.33333333333334
446,10012,1.0,2018-08,3227.666666666666,2018-08-01,8,3,2018,2018-07-01,3150.0,108.0,120.0
447,10012,2.0,2018-08,4942.0,2018-08-01,8,3,2018,2018-07-01,5056.666666666667,96.33333333333331,101.0
448,10012,3.0,2018-08,8559.333333333334,2018-08-01,8,3,2018,2018-07-01,7725.333333333332,50.66666666666666,54.0
449,10013,0.0,2018-08,3142.5,2018-08-01,8,3,2018,2018-07-01,2851.5,32.5,25.5
450,10013,1.0,2018-08,3541.5,2018-08-01,8,3,2018,2018-07-01,3475.0,73.0,72.0
451,10013,2.0,2018-08,5716.5,2018-08-01,8,3,2018,2018-07-01,5722.5,78.5,80.5
452,10013,3.0,2018-08,10325.5,2018-08-01,8,3,2018,2018-07-01,9638.0,58.0,59.0
453,10014,0.0,2018-08,2885.0,2018-08-01,8,3,2018,2018-07-01,2750.0,196.0,223.0
454,10014,1.0,2018-08,3850.0,2018-08-01,8,3,2018,2018-07-01,3795.0,322.0,314.0
455,10014,2.0,2018-08,4495.0,2018-08-01,8,3,2018,2018-07-01,4395.0,182.0,199.0
456,10014,3.0,2018-08,6948.0,2018-08-01,8,3,2018,2018-07-01,6473.0,76.0,98.0
457,10016,0.0,2018-08,2495.0,2018-08-01,8,3,2018,2018-07-01,2495.0,622.0,599.0
458,10016,1.0,2018-08,3350.0,2018-08-01,8,3,2018,2018-07-01,3330.0,900.0,953.0
459,10016,2.0,2018-08,4258.0,2018-08-01,8,3,2018,2018-07-01,4250.0,578.0,616.0
460,10016,3.0,2018-08,5790.0,2018-08-01,8,3,2018,2018-07-01,5875.0,271.0,292.0
461,10017,0.0,2018-08,2495.0,2018-08-01,8,3,2018,2018-07-01,2495.0,622.0,599.0
462,10017,1.0,2018-08,3350.0,2018-08-01,8,3,2018,2018-07-01,3330.0,900.0,953.0
463,10017,2.0,2018-08,4258.0,2018-08-01,8,3,2018,2018-07-01,4250.0,578.0,616.0
464,10017,3.0,2018-08,5790.0,2018-08-01,8,3,2018,2018-07-01,5875.0,271.0,292.0
465,10018,0.0,2018-08,2700.0,2018-08-01,8,3,2018,2018-07-01,2690.0,405.0,398.0
466,10018,1.0,2018-08,3450.0,2018-08-01,8,3,2018,2018-07-01,3400.0,667.0,660.0
467,10018,2.0,2018-08,4550.0,2018-08-01,8,3,2018,2018-07-01,4200.0,467.0,455.0
468,10018,3.0,2018-08,5500.0,2018-08-01,8,3,2018,2018-07-01,5500.0,172.0,166.0
469,10019,0.0,2018-08,2295.0,2018-08-01,8,3,2018,2018-07-01,2300.0,345.0,303.5
470,10019,1.0,2018-08,4900.0,2018-08-01,8,3,2018,2018-07-01,4874.0,636.5,666.5
471,10019,2.0,2018-08,7237.5,2018-08-01,8,3,2018,2018-07-01,6950.0,408.5,410.5
472,10019,3.0,2018-08,6800.0,2018-08-01,8,3,2018,2018-07-01,6000.0,243.5,242.0
473,10021,0.0,2018-08,2099.0,2018-08-01,8,3,2018,2018-07-01,2050.0,782.0,802.0
474,10021,1.0,2018-08,2775.0,2018-08-01,8,3,2018,2018-07-01,2795.0,1341.0,1354.0
475,10021,2.0,2018-08,3495.0,2018-08-01,8,3,2018,2018-07-01,3497.0,911.0,946.0
476,10021,3.0,2018-08,6998.0,2018-08-01,8,3,2018,2018-07-01,6800.0,432.0,463.0
477,10022,0.0,2018-08,2495.0,2018-08-01,8,3,2018,2018-07-01,2495.0,622.0,599.0
478,10022,1.0,2018-08,3350.0,2018-08-01,8,3,2018,2018-07-01,3330.0,900.0,953.0
479,10022,2.0,2018-08,4258.0,2018-08-01,8,3,2018,2018-07-01,4250.0,578.0,616.0
480,10022,3.0,2018-08,5790.0,2018-08-01,8,3,2018,2018-07-01,5875.0,271.0,292.0
481,10023,0.0,2018-08,2295.0,2018-08-01,8,3,2018,2018-07-01,2300.0,677.0,598.0
482,10023,1.0,2018-08,3050.0,2018-08-01,8,3,2018,2018-07-01,3050.0,1246.0,1309.0
483,10023,2.0,2018-08,4500.0,2018-08-01,8,3,2018,2018-07-01,4400.0,791.0,792.0
484,10023,3.0,2018-08,6800.0,2018-08-01,8,3,2018,2018-07-01,6000.0,482.0,477.0
485,10024,0.0,2018-08,2295.0,2018-08-01,8,3,2018,2018-07-01,2300.0,677.0,598.0
486,10024,1.0,2018-08,3050.0,2018-08-01,8,3,2018,2018-07-01,3050.0,1246.0,1309.0
487,10024,2.0,2018-08,4500.0,2018-08-01,8,3,2018,2018-07-01,4400.0,791.0,792.0
488,10024,3.0,2018-08,6800.0,2018-08-01,8,3,2018,2018-07-01,6000.0,482.0,477.0
489,10025,0.0,2018-08,2295.0,2018-08-01,8,3,2018,2018-07-01,2300.0,677.0,598.0
490,10025,1.0,2018-08,3050.0,2018-08-01,8,3,2018,2018-07-01,3050.0,1246.0,1309.0
491,10025,2.0,2018-08,4500.0,2018-08-01,8,3,2018,2018-07-01,4400.0,791.0,792.0
492,10025,3.0,2018-08,6800.0,2018-08-01,8,3,2018,2018-07-01,6000.0,482.0,477.0
493,10026,0.0,2018-08,1795.0,2018-08-01,8,3,2018,2018-07-01,1775.0,113.0,114.0
494,10026,1.0,2018-08,2175.0,2018-08-01,8,3,2018,2018-07-01,2275.0,294.0,319.0
495,10026,2.0,2018-08,2800.0,2018-08-01,8,3,2018,2018-07-01,2750.0,352.0,404.0
496,10026,3.0,2018-08,3700.0,2018-08-01,8,3,2018,2018-07-01,3610.0,255.0,216.0
497,10027,0.0,2018-08,1795.0,2018-08-01,8,3,2018,2018-07-01,1775.0,113.0,114.0
498,10027,1.0,2018-08,2175.0,2018-08-01,8,3,2018,2018-07-01,2275.0,294.0,319.0
499,10027,2.0,2018-08,2800.0,2018-08-01,8,3,2018,2018-07-01,2750.0,352.0,404.0
500,10027,3.0,2018-08,3700.0,2018-08-01,8,3,2018,2018-07-01,3610.0,255.0,216.0
501,10028,0.0,2018-08,2099.0,2018-08-01,8,3,2018,2018-07-01,2050.0,782.0,802.0
502,10028,1.0,2018-08,2775.0,2018-08-01,8,3,2018,2018-07-01,2795.0,1341.0,1354.0
503,10028,2.0,2018-08,3495.0,2018-08-01,8,3,2018,2018-07-01,3497.0,911.0,946.0
504,10028,3.0,2018-08,6998.0,2018-08-01,8,3,2018,2018-07-01,6800.0,432.0,463.0
505,10029,0.0,2018-08,1825.0,2018-08-01,8,3,2018,2018-07-01,1738.0,53.0,48.0
506,10029,1.0,2018-08,2045.0,2018-08-01,8,3,2018,2018-07-01,2010.0,202.0,184.0
507,10029,2.0,2018-08,2463.0,2018-08-01,8,3,2018,2018-07-01,2495.0,204.0,200.0
