,zip_code_tabulation_area_(5-digit),sex_by_age__total_population_total,sex_by_age_total_population_total_male,sex_by_age_total_population_total_female,"sex_by_age_(white_alone,_not_hispanic_or_latino)__white_alone,_not_hispanic_or_latino_population_total",sex_by_age_(hispanic_or_latino)__hispanic_or_latino_population_total,race__total_population_total,race_total_population_total_white_alone,race_total_population_total_black_or_african_american_alone,race_total_population_total_asian_alone,sex_of_workers_by_means_of_transportation_to_work__workers_16_years_and_over_total,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_car_truck_or_van,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_public_transportation_(excluding_taxicab),sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_public_transportation_(excluding_taxicab)_subway_or_elevated,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_bicycle,sex_of_workers_by_means_of_transportation_to_work_workers_16_years_and_over_total_walked,aggregate_travel_time_to_work_(in_minutes)_of_workers_by_sex__workers_16_years_and_over_who_did_not_work_at_home_aggregate_travel_time_to_work_(in_minutes),household_income_in_the_past_12_months_(in_2018_inflation-adjusted_dollars)__households_total,employment_status_for_the_population_16_years_and_over_population_16_years_and_over_total_in_labor_force_civilian_labor_force_unemployed,housing_units__housing_units_total,median_gross_rent_by_bedrooms_renter-occupied_housing_units_paying_cash_rent_median_gross_rent_total,median_year_structure_built__housing_units_median_year_structure_built,lower_contract_rent_quartile_(dollars)__renter-occupied_housing_units_paying_cash_rent_lower_contract_rent_quartile,median_contract_rent_(dollars)__renter-occupied_housing_units_paying_cash_rent_median_contract_rent,upper_contract_rent_quartile_(dollars)__renter-occupied_housing_units_paying_cash_rent_upper_contract_rent_quartile,contract_rent_renter-occupied_housing_units_total_with_cash_rent,median_gross_rent_(dollars)__renter-occupied_housing_units_paying_cash_rent_median_gross_rent,median_gross_rent_as_a_percentage_of_household_income_in_the_past_12_months_(dollars)__renter-occupied_housing_units_paying_cash_rent_median_gross_rent_as_a_percentage_of_household_income,lower_value_quartile_(dollars)__owner-occupied_housing_units_lower_value_quartile_(dollars),median_value_(dollars)__owner-occupied_housing_units_median_value_(dollars),upper_value_quartile_(dollars)__owner-occupied_housing_units_upper_value_quartile_(dollars),median_household_income_the_past_12_months_(in_2018_inflation-adjusted_dollars)_by_tenure_occupied_housing_units_median_household_income_in_the_past_12_months_(in_2018_inflation-adjusted_dollars)_total,median_household_income_the_past_12_months_(in_2018_inflation-adjusted_dollars)_by_tenure_occupied_housing_units_median_household_income_in_the_past_12_months_(in_2018_inflation-adjusted_dollars)_renter_occupied_(dollars),tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_0.50_or_less_occupants_per_room,tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_0.51_to_1.00_occupants_per_room,tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_1.01_to_1.50_occupants_per_room,tenure_by_occupants_per_room_occupied_housing_units_total_renter_occupied_1.51_to_2.00_occupants_per_room,tenure_occupied_housing_units_total_renter_occupied
488,11935.0,3199,1507,1692,3035.0,92.0,3199,3111,23,47,1390.0,1163.0,79.0,0.0,0.0,0.0,32.766295707472175,1261.0,0.04289544235924933,2212,1621.0,1976.0,1162.0,1535.0,1864.0,150,1621.0,28.6,424300.0,551300.0,778300.0,94221.0,92917.0,82,60,0,8,0.11895321173671689
489,11937.0,15984,7778,8206,11460.0,3509.0,15984,14609,479,447,8134.0,6015.0,952.0,509.0,36.0,366.0,28.338253052462097,6617.0,0.02815408175285664,13340,1774.0,1979.0,904.0,1640.0,2067.0,945,1774.0,47.5,578400.0,802300.0,1134000.0,101723.0,40694.0,541,416,60,0,0.15369502795828927
490,11939.0,954,402,552,842.0,57.0,954,899,13,0,385.0,333.0,4.0,0.0,0.0,11.0,39.008620689655174,449.0,0.032663316582914576,1119,1673.0,1978.0,1351.0,1593.0,1917.0,70,1673.0,23.2,478900.0,625800.0,812500.0,80694.0,0.0,66,5,14,0,0.18930957683741648
491,11940.0,5404,2860,2544,4966.0,135.0,5404,5079,108,110,2700.0,2437.0,72.0,0.0,0.0,16.0,32.56039603960396,1850.0,0.03929824561403509,2142,1725.0,1979.0,1528.0,1698.0,1867.0,317,1725.0,51.0,340200.0,431400.0,543000.0,102397.0,42969.0,282,35,0,0,0.17135135135135135
492,11941.0,2004,948,1056,1806.0,198.0,2004,1951,24,0,1005.0,895.0,4.0,0.0,0.0,52.0,29.542586750788644,718.0,0.04285714285714286,793,1304.0,1979.0,1094.0,1189.0,1315.0,83,1304.0,32.7,403800.0,497500.0,641600.0,109545.0,48900.0,122,0,0,0,0.16991643454038996
493,11942.0,4597,2095,2502,3884.0,460.0,4597,4085,22,96,2216.0,1997.0,75.0,24.0,0.0,0.0,35.17414122137404,1795.0,0.034719245606515216,3054,1748.0,1971.0,1537.0,1730.0,1923.0,153,1748.0,51.0,417400.0,560500.0,730800.0,86890.0,58281.0,93,92,0,0,0.10306406685236769
494,11944.0,4121,1704,2417,2961.0,654.0,4121,3578,415,14,1631.0,1302.0,102.0,40.0,0.0,119.0,27.672357189757058,1829.0,0.0773109243697479,2789,1324.0,1955.0,786.0,1285.0,1493.0,492,1324.0,40.5,359800.0,484300.0,692700.0,61250.0,31733.0,346,209,10,0,0.3089119737561509
495,11946.0,15145,7668,7477,9979.0,4665.0,15145,13673,186,60,7709.0,6676.0,493.0,66.0,27.0,152.0,32.463562753036435,5813.0,0.02578154191057417,8655,1717.0,1974.0,1200.0,1554.0,1856.0,1779,1717.0,42.9,361500.0,466200.0,684000.0,79516.0,43549.0,736,889,134,67,0.3204885601238603
496,11947.0,511,170,341,511.0,0.0,511,511,0,0,327.0,306.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,338,0.0,1996.0,0.0,0.0,0.0,0,0.0,0.0,559100.0,659100.0,770800.0,0.0,0.0,0,0,0,0,0.0
497,11948.0,922,583,339,656.0,266.0,922,922,0,0,483.0,466.0,17.0,0.0,0.0,0.0,21.8944099378882,350.0,0.037848605577689244,771,0.0,1975.0,0.0,0.0,0.0,0,0.0,0.0,448600.0,539700.0,644800.0,132813.0,0.0,0,0,0,0,0.0
498,11949.0,14863,7718,7145,12230.0,1496.0,14863,13258,646,224,6718.0,6184.0,89.0,0.0,0.0,3.0,32.85748256182625,5014.0,0.03809925488542106,5311,1722.0,1992.0,1280.0,1573.0,1897.0,943,1722.0,42.5,292300.0,417500.0,550000.0,95851.0,39034.0,497,432,0,14,0.18807339449541285
499,11950.0,15884,7827,8057,9603.0,3977.0,15884,12342,1722,199,7244.0,6775.0,224.0,0.0,0.0,95.0,30.418240313330536,4425.0,0.062114989733059546,4950,1990.0,1975.0,1319.0,1581.0,1909.0,878,1990.0,44.7,184900.0,235100.0,292800.0,79149.0,41759.0,364,394,77,61,0.20248587570621468
500,11951.0,12391,6147,6244,9049.0,2272.0,12391,10905,617,177,5969.0,5503.0,201.0,92.0,11.0,20.0,37.693377368329564,4327.0,0.05844961240310077,5129,1793.0,1969.0,1160.0,1555.0,1792.0,1091,1793.0,39.8,166500.0,210300.0,268300.0,66057.0,42298.0,691,466,0,0,0.26739080194129883
501,11952.0,4841,2481,2360,4526.0,223.0,4841,4742,10,22,2684.0,2271.0,49.0,49.0,0.0,62.0,26.32952691680261,1982.0,0.019765494137353432,2752,1351.0,1964.0,1079.0,1158.0,1238.0,265,1351.0,51.0,431600.0,568800.0,765200.0,92045.0,0.0,265,0,0,0,0.13370332996972756
502,11953.0,13401,6342,7059,8527.0,1940.0,13401,10124,2465,366,6120.0,5748.0,220.0,0.0,0.0,9.0,34.60598962690313,5252.0,0.06554647290342114,5603,1748.0,1982.0,1348.0,1642.0,1889.0,1538,1748.0,45.2,200600.0,277000.0,352100.0,72733.0,42077.0,1111,393,33,26,0.2976009139375476
503,11954.0,3655,1932,1723,3031.0,520.0,3655,3421,25,16,1878.0,1591.0,39.0,26.0,16.0,37.0,25.432748538011698,1380.0,0.02557544757033248,4631,2302.0,1979.0,1419.0,1875.0,2553.0,145,2302.0,40.4,653200.0,890200.0,1170600.0,95278.0,76458.0,84,74,0,36,0.14057971014492754
504,11955.0,3785,1627,2158,2861.0,262.0,3785,3095,266,201,1853.0,1686.0,78.0,0.0,0.0,17.0,35.8899494665918,1778.0,0.03386351975371986,1919,1764.0,1988.0,1417.0,1635.0,1872.0,956,1764.0,38.7,316400.0,384600.0,488200.0,62105.0,54140.0,513,453,0,0,0.5433070866141733
505,11956.0,212,105,107,202.0,0.0,212,202,10,0,88.0,63.0,0.0,0.0,0.0,15.0,23.205128205128204,117.0,0.15384615384615385,288,1861.0,0.0,0.0,1583.0,2172.0,21,1861.0,48.3,519900.0,753300.0,889800.0,64917.0,0.0,34,0,0,0,0.2905982905982906
506,11957.0,782,379,403,734.0,20.0,782,748,0,0,289.0,200.0,37.0,33.0,0.0,7.0,36.22950819672131,361.0,0.04304635761589404,899,1721.0,1966.0,1276.0,1419.0,1736.0,39,1721.0,26.3,577000.0,803800.0,999400.0,70250.0,56250.0,31,17,0,0,0.1329639889196676
507,11958.0,698,361,337,576.0,122.0,698,698,0,0,342.0,283.0,11.0,0.0,0.0,0.0,20.068027210884352,355.0,0.06301369863013699,504,0.0,1981.0,0.0,0.0,0.0,53,0.0,0.0,370300.0,606500.0,858900.0,0.0,0.0,30,23,0,0,0.14929577464788732
508,11959.0,784,363,421,697.0,33.0,784,730,18,30,330.0,249.0,11.0,0.0,4.0,0.0,33.61742424242424,327.0,0.0,1571,1630.0,1975.0,1069.0,1400.0,2548.0,76,1630.0,35.5,776000.0,1046900.0,2000001.0,72917.0,96458.0,43,33,0,0,0.2324159021406728
509,11960.0,696,315,381,656.0,40.0,696,696,0,0,289.0,226.0,31.0,6.0,0.0,0.0,31.167315175097276,319.0,0.06774193548387097,1090,0.0,1981.0,0.0,0.0,0.0,9,0.0,0.0,588800.0,817700.0,1108400.0,87159.0,0.0,9,0,0,0,0.02821316614420063
510,11961.0,13330,6027,7303,10547.0,1193.0,13330,11525,943,544,5117.0,4825.0,109.0,0.0,0.0,0.0,32.51669026906737,5577.0,0.046348061316501356,6105,1389.0,1978.0,1039.0,1233.0,1638.0,819,1389.0,32.9,204800.0,279300.0,361800.0,65600.0,46935.0,540,204,102,30,0.157073695535234
511,11962.0,309,152,157,307.0,2.0,309,309,0,0,108.0,58.0,0.0,0.0,0.0,2.0,17.37704918032787,132.0,0.0,907,0.0,1981.0,0.0,0.0,0.0,6,0.0,0.0,2000001.0,2000001.0,2000001.0,117500.0,0.0,2,13,0,0,0.11363636363636363
512,11963.0,7430,3608,3822,5664.0,1103.0,7430,6727,350,270,3869.0,2937.0,166.0,105.0,21.0,153.0,21.251121076233183,2900.0,0.03127326880119136,5950,1987.0,1974.0,1511.0,1753.0,1995.0,515,1987.0,45.5,646800.0,865400.0,1365700.0,88686.0,50813.0,341,174,26,6,0.18862068965517242
513,11964.0,2054,1095,959,1794.0,169.0,2054,1963,0,5,962.0,857.0,0.0,0.0,0.0,0.0,35.96266044340724,895.0,0.0,2358,0.0,1976.0,0.0,0.0,0.0,42,0.0,0.0,674200.0,850000.0,991900.0,82686.0,78102.0,42,81,0,0,0.13743016759776536
514,11965.0,690,341,349,674.0,0.0,690,674,0,16,246.0,206.0,13.0,0.0,0.0,6.0,43.86666666666667,310.0,0.0,910,0.0,1967.0,0.0,0.0,0.0,46,0.0,0.0,643500.0,814400.0,1279400.0,120772.0,0.0,0,0,46,0,0.14838709677419354
515,11967.0,27649,13078,14571,18103.0,6342.0,27649,23719,2635,390,13013.0,11912.0,479.0,0.0,14.0,84.0,34.972597299444004,8054.0,0.057008144020574365,8782,2085.0,1977.0,1532.0,1735.0,1938.0,1479,2085.0,51.0,209100.0,262500.0,320400.0,83644.0,45938.0,698,786,51,6,0.19133349888254284
516,11968.0,10667,5059,5608,8469.0,981.0,10667,9315,543,571,4995.0,3734.0,477.0,276.0,14.0,200.0,23.99234135667396,4448.0,0.03620853080568721,9552,1878.0,1975.0,1327.0,1727.0,2192.0,759,1878.0,43.3,640600.0,890900.0,1399700.0,92500.0,50037.0,503,315,37,10,0.19446942446043167
517,11970.0,264,119,145,224.0,0.0,264,224,0,40,145.0,85.0,0.0,0.0,0.0,20.0,13.047619047619047,139.0,0.18994413407821228,558,0.0,1979.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,1139000.0,0.0,0.0,20,0,0,0,0.14388489208633093
518,11971.0,6235,3288,2947,5600.0,548.0,6235,6148,12,59,2858.0,2285.0,200.0,90.0,37.0,69.0,33.54151223128243,2556.0,0.03167115902964959,4275,1463.0,1975.0,1266.0,1428.0,1710.0,336,1463.0,51.0,424800.0,563700.0,727400.0,80771.0,43159.0,196,207,0,0,0.15766823161189358
519,11972.0,1171,660,511,867.0,208.0,1171,1052,78,18,735.0,634.0,11.0,0.0,0.0,0.0,22.8062015503876,460.0,0.014745308310991957,613,1675.0,1980.0,1299.0,1488.0,1914.0,124,1675.0,17.9,366100.0,522300.0,709800.0,100833.0,135429.0,75,49,0,0,0.26956521739130435
520,11973.0,43,29,14,7.0,7.0,43,14,15,14,15.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.2413793103448276,143,0.0,1982.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
521,11975.0,223,126,97,189.0,22.0,223,209,6,0,72.0,53.0,0.0,0.0,0.0,0.0,9.285714285714286,84.0,0.05263157894736842,699,0.0,1980.0,0.0,0.0,0.0,8,0.0,0.0,1216700.0,1684800.0,2000001.0,141000.0,0.0,8,0,0,0,0.09523809523809523
522,11976.0,1996,913,1083,1579.0,247.0,1996,1823,5,64,1128.0,826.0,103.0,91.0,0.0,75.0,22.78855480116392,773.0,0.054500412881915775,2161,2790.0,1981.0,1657.0,1814.0,1971.0,44,2790.0,28.5,810900.0,1582900.0,2000001.0,112379.0,110726.0,13,31,0,0,0.056921086675291076
523,11977.0,2455,1289,1166,2096.0,280.0,2455,2346,41,38,949.0,700.0,103.0,41.0,0.0,20.0,33.04556354916067,833.0,0.07743153918791312,1754,2188.0,1984.0,1435.0,2098.0,3046.0,127,2188.0,40.6,566600.0,785400.0,1008300.0,112917.0,78000.0,42,73,0,17,0.15846338535414164
524,11978.0,3058,1493,1565,2239.0,559.0,3058,2761,106,50,1474.0,1226.0,78.0,19.0,6.0,56.0,30.457822638788752,1263.0,0.04203821656050955,3860,1934.0,1973.0,1291.0,1579.0,2055.0,311,1934.0,40.9,443400.0,642700.0,937000.0,100043.0,65313.0,230,68,22,0,0.278701504354711
525,11980.0,5604,3222,2382,4040.0,1006.0,5604,4801,362,84,2623.0,2447.0,68.0,0.0,8.0,19.0,32.966234786022774,1803.0,0.04069975008925384,1871,2216.0,1984.0,1620.0,1962.0,2280.0,451,2216.0,27.2,240800.0,300700.0,381000.0,96983.0,96637.0,302,136,13,0,0.25013865779256794
526,12007.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,31,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
527,12008.0,609,290,319,500.0,52.0,609,552,0,54,278.0,239.0,0.0,0.0,0.0,0.0,24.602510460251047,197.0,0.0,197,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,189600.0,225000.0,281300.0,94028.0,0.0,8,0,0,0,0.04060913705583756
528,12009.0,8036,4287,3749,7380.0,131.0,8036,7441,123,226,4091.0,3681.0,55.0,6.0,0.0,148.0,25.807278318810866,2993.0,0.052195340501792115,3165,1058.0,1973.0,585.0,913.0,1114.0,516,1058.0,28.0,184200.0,257100.0,350100.0,88958.0,43092.0,410,130,4,0,0.18175743401269628
529,12010.0,28221,13617,14604,21167.0,5776.0,28221,23506,852,121,12254.0,10718.0,197.0,4.0,0.0,623.0,24.83351459884548,11571.0,0.07248947018399468,13723,781.0,1947.0,480.0,605.0,700.0,4029,781.0,34.2,71600.0,112100.0,188200.0,46360.0,25259.0,2977,1215,73,52,0.3742113905453288
530,12015.0,3006,1464,1542,2607.0,221.0,3006,2749,163,64,1419.0,1265.0,19.0,9.0,3.0,24.0,23.707865168539325,1113.0,0.04551451187335093,1487,884.0,1976.0,640.0,789.0,1145.0,223,884.0,33.6,145100.0,174300.0,279900.0,61607.0,28438.0,170,96,4,0,0.24977538185085355
531,12017.0,376,206,170,357.0,12.0,376,357,0,7,203.0,170.0,5.0,3.0,0.0,4.0,33.15642458100559,182.0,0.013824884792626729,319,1010.0,1976.0,630.0,658.0,684.0,31,1010.0,30.2,175900.0,261500.0,436000.0,71429.0,90000.0,20,18,0,0,0.2087912087912088
532,12018.0,7324,3857,3467,7024.0,243.0,7324,7156,36,11,3911.0,3670.0,36.0,0.0,0.0,111.0,28.417820747321663,2961.0,0.018639554587267005,3319,870.0,1968.0,620.0,819.0,1181.0,353,870.0,22.5,141500.0,214400.0,290000.0,89577.0,45167.0,304,126,0,0,0.14522120905099628
533,12019.0,14429,7041,7388,13164.0,159.0,14429,13286,168,534,7737.0,7154.0,61.0,0.0,0.0,69.0,25.20981410606889,5994.0,0.030541871921182268,6195,1077.0,1974.0,856.0,948.0,1113.0,1024,1077.0,20.4,223200.0,283200.0,367100.0,99844.0,63587.0,962,138,0,0,0.18351685018351685
534,12020.0,33456,16807,16649,30376.0,1298.0,33456,31598,503,768,17654.0,16247.0,180.0,0.0,0.0,226.0,25.72807435653003,13525.0,0.04225878833208676,14615,1149.0,1986.0,733.0,977.0,1382.0,3382,1149.0,26.0,161200.0,227900.0,317200.0,80952.0,45278.0,2285,1095,59,35,0.2568576709796673
535,12022.0,591,286,305,589.0,0.0,591,589,0,0,328.0,315.0,0.0,0.0,0.0,7.0,32.63975155279503,284.0,0.0,390,929.0,0.0,515.0,809.0,854.0,42,929.0,14.0,80800.0,147900.0,199100.0,54000.0,71111.0,17,25,0,0,0.14788732394366197
536,12023.0,2134,1144,990,1991.0,75.0,2134,2058,12,49,1035.0,892.0,26.0,0.0,7.0,23.0,36.48730964467005,805.0,0.0223463687150838,1016,623.0,1959.0,0.0,511.0,542.0,53,623.0,14.0,122400.0,182700.0,268200.0,72411.0,59375.0,50,21,0,0,0.08819875776397515
537,12024.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,
538,12025.0,5404,2590,2814,5134.0,78.0,5404,5175,52,66,2780.0,2714.0,9.0,0.0,0.0,8.0,26.255941499085925,2272.0,0.06449468085106383,3166,770.0,1973.0,558.0,618.0,694.0,330,770.0,21.0,78500.0,156100.0,224500.0,63981.0,38125.0,322,84,0,12,0.18397887323943662
539,12027.0,3815,1910,1905,3633.0,70.0,3815,3703,27,45,1889.0,1730.0,8.0,0.0,10.0,6.0,26.664766248574686,1471.0,0.035323383084577116,1552,1086.0,1968.0,633.0,839.0,1177.0,248,1086.0,18.2,206100.0,268800.0,359700.0,101058.0,75708.0,177,103,0,0,0.1903467029231815
540,12028.0,929,461,468,869.0,28.0,929,897,0,13,472.0,426.0,11.0,0.0,0.0,0.0,34.816933638443935,335.0,0.049800796812749,335,983.0,1983.0,914.0,983.0,1158.0,50,983.0,25.0,116300.0,162100.0,243600.0,67448.0,51250.0,16,27,7,0,0.14925373134328357
541,12029.0,1104,586,518,978.0,81.0,1104,1015,33,6,531.0,441.0,22.0,10.0,0.0,14.0,30.440251572327043,426.0,0.030874785591766724,724,1359.0,1963.0,669.0,1086.0,1332.0,59,1359.0,21.9,206600.0,286000.0,435300.0,92500.0,0.0,29,37,0,0,0.15492957746478872
542,12031.0,182,90,92,172.0,10.0,182,182,0,0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,82.0,0.04285714285714286,82,618.0,1953.0,290.0,418.0,441.0,19,618.0,9.0,75100.0,120300.0,167200.0,0.0,0.0,3,16,0,0,0.23170731707317074
543,12032.0,853,444,409,731.0,0.0,853,731,0,94,368.0,325.0,0.0,0.0,10.0,0.0,32.97014925373134,385.0,0.017632241813602016,1302,738.0,1951.0,494.0,578.0,613.0,21,738.0,31.8,82700.0,134100.0,311600.0,48750.0,30750.0,7,14,0,0,0.05454545454545454
544,12033.0,7924,3746,4178,7342.0,297.0,7924,7611,91,102,4011.0,3734.0,61.0,0.0,0.0,13.0,22.150845253576072,3074.0,0.05382635150947812,3289,1058.0,1970.0,729.0,923.0,1324.0,690,1058.0,24.1,170700.0,216000.0,272400.0,77340.0,53542.0,484,254,5,0,0.241704619388419
545,12035.0,856,466,390,848.0,0.0,856,848,0,0,328.0,276.0,0.0,0.0,0.0,10.0,29.93006993006993,320.0,0.0,370,878.0,1953.0,533.0,678.0,771.0,64,878.0,41.4,77300.0,86600.0,116900.0,37692.0,0.0,40,37,0,0,0.240625
546,12036.0,224,141,83,214.0,5.0,224,219,0,5,99.0,80.0,6.0,6.0,0.0,6.0,37.1875,94.0,0.11965811965811966,200,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,47700.0,114600.0,156800.0,42222.0,0.0,4,5,0,0,0.09574468085106383
547,12037.0,4444,2150,2294,4059.0,84.0,4444,4110,210,44,2295.0,1864.0,51.0,28.0,0.0,147.0,21.96083172147002,1882.0,0.0334020618556701,2381,1064.0,1955.0,720.0,917.0,1184.0,474,1064.0,40.0,144000.0,220800.0,318400.0,57841.0,26696.0,390,111,6,0,0.269394261424017
548,12040.0,163,48,115,163.0,0.0,163,163,0,0,79.0,79.0,0.0,0.0,0.0,0.0,21.20253164556962,66.0,0.20202020202020202,77,0.0,1951.0,0.0,0.0,0.0,0,0.0,0.0,75000.0,92900.0,0.0,40833.0,0.0,0,0,0,0,0.0
549,12041.0,638,320,318,603.0,7.0,638,603,0,0,341.0,341.0,0.0,0.0,0.0,0.0,26.407624633431084,215.0,0.04891304347826087,237,0.0,1991.0,0.0,0.0,0.0,7,0.0,0.0,137100.0,163200.0,271900.0,90347.0,0.0,7,0,0,0,0.03255813953488372
550,12042.0,196,114,82,196.0,0.0,196,196,0,0,79.0,70.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,130,0.0,1965.0,0.0,0.0,0.0,7,0.0,0.0,111300.0,147100.0,203400.0,46250.0,75833.0,22,0,0,0,0.21153846153846154
551,12043.0,8171,4011,4160,7397.0,312.0,8171,7599,331,31,3476.0,2793.0,25.0,0.0,38.0,497.0,25.608449866111275,2910.0,0.057498057498057496,3445,798.0,1972.0,554.0,690.0,834.0,1136,798.0,32.2,107900.0,149100.0,211100.0,51408.0,31278.0,884,354,5,0,0.42714776632302404
552,12045.0,475,268,207,451.0,24.0,475,475,0,0,229.0,229.0,0.0,0.0,0.0,0.0,21.50655021834061,216.0,0.0,270,928.0,0.0,577.0,758.0,841.0,95,928.0,21.4,108100.0,137500.0,168900.0,51161.0,41875.0,36,59,0,0,0.4398148148148148
553,12046.0,1025,544,481,1025.0,0.0,1025,1025,0,0,491.0,439.0,0.0,0.0,0.0,0.0,31.788154897494305,395.0,0.019120458891013385,431,0.0,1953.0,0.0,0.0,0.0,14,0.0,0.0,129700.0,201100.0,251600.0,84650.0,0.0,20,9,0,0,0.07341772151898734
554,12047.0,20935,9472,11463,17350.0,970.0,20935,18004,916,658,10642.0,9589.0,403.0,38.0,23.0,141.0,21.169280218174734,9153.0,0.06835117773019272,10197,922.0,1950.0,569.0,768.0,1045.0,4652,922.0,27.2,132600.0,175900.0,268500.0,56372.0,38128.0,3697,1039,12,33,0.5223424013984486
555,12051.0,6421,4500,1921,4118.0,854.0,6421,4873,1448,69,1689.0,1608.0,0.0,0.0,0.0,1.0,28.126906650396585,1489.0,0.029197080291970802,2001,745.0,1962.0,0.0,591.0,907.0,405,745.0,27.7,119900.0,171400.0,278700.0,67906.0,19500.0,344,68,0,0,0.27669576897246473
556,12052.0,1597,784,813,1564.0,0.0,1597,1564,0,0,844.0,800.0,0.0,0.0,0.0,0.0,36.24064837905237,668.0,0.052749719416386086,792,875.0,1979.0,514.0,629.0,865.0,123,875.0,25.2,118800.0,181500.0,258000.0,75000.0,43125.0,116,32,0,0,0.2215568862275449
557,12053.0,4621,2324,2297,4284.0,233.0,4621,4512,20,50,2261.0,2113.0,0.0,0.0,0.0,6.0,32.135441245870695,1312.0,0.1067657411028549,1596,1288.0,1972.0,875.0,977.0,1343.0,170,1288.0,15.7,171400.0,221100.0,284400.0,88438.0,78816.0,129,73,0,2,0.15548780487804878
558,12054.0,16649,8205,8444,14999.0,349.0,16649,15275,547,566,8928.0,8087.0,156.0,0.0,39.0,134.0,20.604551920341393,6789.0,0.029022620571916347,7010,1107.0,1961.0,836.0,1013.0,1339.0,1705,1107.0,27.0,210200.0,264100.0,339400.0,103424.0,49375.0,1380,365,32,0,0.2617469435852114
559,12056.0,2743,1499,1244,2491.0,237.0,2743,2593,15,0,1547.0,1432.0,9.0,0.0,0.0,40.0,25.593895155938952,746.0,0.05528554070473876,994,970.0,1987.0,754.0,820.0,860.0,88,970.0,37.0,87400.0,208600.0,279600.0,88269.0,0.0,48,40,0,0,0.11796246648793565
560,12057.0,2036,949,1087,1983.0,13.0,2036,1996,0,36,984.0,859.0,9.0,0.0,0.0,76.0,30.286016949152543,835.0,0.04961832061068702,885,1308.0,1968.0,607.0,923.0,0.0,45,1308.0,29.2,130500.0,178200.0,226000.0,61875.0,26667.0,50,24,0,0,0.08862275449101796
561,12058.0,1656,777,879,1387.0,104.0,1656,1491,130,24,696.0,643.0,9.0,9.0,0.0,0.0,34.97790868924889,594.0,0.07936507936507936,806,865.0,1979.0,523.0,622.0,1031.0,119,865.0,45.2,161900.0,213600.0,265100.0,65875.0,24191.0,103,24,0,0,0.2138047138047138
562,12059.0,1657,866,791,1624.0,12.0,1657,1630,6,9,902.0,866.0,0.0,0.0,0.0,0.0,32.694475760992106,683.0,0.033862433862433865,1024,805.0,1977.0,624.0,713.0,783.0,43,805.0,30.8,168600.0,234300.0,304000.0,79081.0,41667.0,25,23,0,0,0.07027818448023426
563,12060.0,1551,751,800,1518.0,17.0,1551,1535,0,3,826.0,715.0,23.0,15.0,0.0,34.0,27.64896373056995,680.0,0.027939464493597205,1012,540.0,1958.0,520.0,540.0,675.0,38,540.0,42.4,181400.0,245900.0,379700.0,75469.0,0.0,20,51,0,0,0.11029411764705882
564,12061.0,9325,4506,4819,8561.0,62.0,9325,8600,145,436,5041.0,4756.0,76.0,0.0,0.0,29.0,18.76924656128105,3766.0,0.024135933577910794,3964,1261.0,1979.0,986.0,1128.0,1284.0,991,1261.0,28.0,187200.0,244100.0,342300.0,93364.0,56292.0,621,370,20,19,0.27349973446627723
565,12062.0,1730,911,819,1673.0,17.0,1730,1682,16,12,880.0,842.0,0.0,0.0,7.0,0.0,31.437793427230048,690.0,0.08032128514056225,828,899.0,1976.0,661.0,795.0,901.0,103,899.0,19.5,114300.0,178000.0,223100.0,72115.0,53750.0,68,37,0,0,0.15217391304347827
566,12063.0,400,178,222,391.0,0.0,400,391,0,9,176.0,176.0,0.0,0.0,0.0,0.0,26.90340909090909,161.0,0.0,161,0.0,1960.0,0.0,0.0,0.0,49,0.0,0.0,159800.0,193300.0,281600.0,77981.0,0.0,0,49,0,0,0.30434782608695654
567,12064.0,380,183,197,332.0,10.0,380,342,33,0,159.0,154.0,5.0,0.0,0.0,0.0,42.484276729559745,200.0,0.03048780487804878,361,712.0,0.0,448.0,575.0,625.0,46,712.0,47.5,58200.0,86900.0,97300.0,59722.0,0.0,42,4,0,0,0.23
